cik,entity_name,taxonomy,tag,label,description,unit,end_date,value,accession_number,fiscal_year,fiscal_period,form,filed_date,frame
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CurrentTaxLiabilities,,,USD,2022-12-31,9000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CurrentTaxLiabilities,,,USD,2023-06-30,18000000,0000950170-23-044039,,,6-K,2023-08-23,CY2023Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CurrentTaxLiabilities,,,USD,2023-12-31,15000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CurrentTaxLiabilities,,,USD,2023-12-31,15000000,0000950170-24-099685,,,6-K,2024-08-22,CY2023Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CurrentTaxLiabilities,,,USD,2024-06-30,23000000,0000950170-24-099685,,,6-K,2024-08-22,CY2024Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CurrentTaxLiabilitiesCurrent,,,USD,2020-12-31,20000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2020Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CurrentTaxLiabilitiesCurrent,,,USD,2021-12-31,29000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CurrentTaxLiabilitiesCurrent,,,USD,2021-12-31,29000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2021Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CurrentTaxLiabilitiesCurrent,,,USD,2022-12-31,37000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CurrentTaxLiabilitiesCurrent,,,USD,2022-12-31,37000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CurrentTaxLiabilitiesCurrent,,,USD,2023-12-31,58000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CurrentTradeReceivables,,,USD,2020-12-31,84000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2020Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CurrentTradeReceivables,,,USD,2021-12-31,95000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CurrentTradeReceivables,,,USD,2021-12-31,95000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2021Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CurrentTradeReceivables,,,USD,2022-12-31,100000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CurrentTradeReceivables,,,USD,2022-12-31,100000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,CurrentTradeReceivables,,,USD,2023-12-31,119000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxAssets,,,USD,2020-12-31,0,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2020Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxAssets,,,USD,2021-12-31,5000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxAssets,,,USD,2021-12-31,5000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2021Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxAssets,,,USD,2022-12-31,20000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxAssets,,,USD,2022-12-31,20000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxAssets,,,USD,2022-12-31,20000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxAssets,,,USD,2023-06-30,38000000,0000950170-23-044039,,,6-K,2023-08-23,CY2023Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxAssets,,,USD,2023-12-31,56000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxAssets,,,USD,2023-12-31,56000000,0000950170-24-099685,,,6-K,2024-08-22,CY2023Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxAssets,,,USD,2024-06-30,56000000,0000950170-24-099685,,,6-K,2024-08-22,CY2024Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxExpenseIncomeRelatingToOriginationAndReversalOfTemporaryDifferences,,,USD,2019-12-31,-1000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxExpenseIncomeRelatingToOriginationAndReversalOfTemporaryDifferences,,,USD,2020-12-31,-5000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxExpenseIncomeRelatingToOriginationAndReversalOfTemporaryDifferences,,,USD,2020-12-31,-5000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxExpenseIncomeRelatingToOriginationAndReversalOfTemporaryDifferences,,,USD,2021-12-31,-3000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxExpenseIncomeRelatingToOriginationAndReversalOfTemporaryDifferences,,,USD,2021-12-31,-3000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxExpenseIncomeRelatingToOriginationAndReversalOfTemporaryDifferences,,,USD,2021-12-31,-3000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxExpenseIncomeRelatingToOriginationAndReversalOfTemporaryDifferences,,,USD,2022-12-31,-9000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxExpenseIncomeRelatingToOriginationAndReversalOfTemporaryDifferences,,,USD,2022-12-31,-9000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxExpenseIncomeRelatingToOriginationAndReversalOfTemporaryDifferences,,,USD,2023-12-31,-2000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxLiabilities,,,USD,2020-12-31,1000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2020Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxLiabilities,,,USD,2021-12-31,3000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxLiabilities,,,USD,2021-12-31,3000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2021Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxLiabilities,,,USD,2022-12-31,18000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxLiabilities,,,USD,2022-12-31,18000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxLiabilities,,,USD,2022-12-31,18000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxLiabilities,,,USD,2023-06-30,19000000,0000950170-23-044039,,,6-K,2023-08-23,CY2023Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxLiabilities,,,USD,2023-12-31,20000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxLiabilities,,,USD,2023-12-31,20000000,0000950170-24-099685,,,6-K,2024-08-22,CY2023Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DeferredTaxLiabilities,,,USD,2024-06-30,22000000,0000950170-24-099685,,,6-K,2024-08-22,CY2024Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationAndAmortisationExpense,,,USD,2019-12-31,647000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationAndAmortisationExpense,,,USD,2020-12-31,387000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationAndAmortisationExpense,,,USD,2020-12-31,387000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationAndAmortisationExpense,,,USD,2021-12-31,345000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationAndAmortisationExpense,,,USD,2021-12-31,345000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationAndAmortisationExpense,,,USD,2021-12-31,345000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationAndAmortisationExpense,,,USD,2022-06-30,72000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationAndAmortisationExpense,,,USD,2022-12-31,150000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationAndAmortisationExpense,,,USD,2022-12-31,150000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationAndAmortisationExpense,,,USD,2023-06-30,72000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationAndAmortisationExpense,,,USD,2023-06-30,72000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationAndAmortisationExpense,,,USD,2023-12-31,145000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationAndAmortisationExpense,,,USD,2024-06-30,74000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationPropertyPlantAndEquipment,,,USD,2019-12-31,109000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationPropertyPlantAndEquipment,,,USD,2020-12-31,126000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationPropertyPlantAndEquipment,,,USD,2020-12-31,126000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationPropertyPlantAndEquipment,,,USD,2021-12-31,109000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationPropertyPlantAndEquipment,,,USD,2021-12-31,109000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationPropertyPlantAndEquipment,,,USD,2021-12-31,109000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationPropertyPlantAndEquipment,,,USD,2022-12-31,129000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationPropertyPlantAndEquipment,,,USD,2022-12-31,129000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationPropertyPlantAndEquipment,,,USD,2023-12-31,128000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationRightofuseAssets,,,USD,2020-12-31,30000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationRightofuseAssets,,,USD,2021-12-31,27000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationRightofuseAssets,,,USD,2021-12-31,27000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationRightofuseAssets,,,USD,2022-12-31,44000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationRightofuseAssets,,,USD,2022-12-31,44000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DepreciationRightofuseAssets,,,USD,2023-12-31,41000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DilutedEarningsLossPerShare,,,USD/shares,2019-12-31,-24.31,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DilutedEarningsLossPerShare,,,USD/shares,2020-12-31,-14.39,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DilutedEarningsLossPerShare,,,USD/shares,2020-12-31,-14.39,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DilutedEarningsLossPerShare,,,USD/shares,2021-12-31,-6.39,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DilutedEarningsLossPerShare,,,USD/shares,2021-12-31,-6.39,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DilutedEarningsLossPerShare,,,USD/shares,2021-12-31,-6.39,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DilutedEarningsLossPerShare,,,USD/shares,2022-06-30,-0.26,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DilutedEarningsLossPerShare,,,USD/shares,2022-12-31,-0.44,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DilutedEarningsLossPerShare,,,USD/shares,2022-12-31,-0.44,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DilutedEarningsLossPerShare,,,USD/shares,2023-06-30,-0.1,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DilutedEarningsLossPerShare,,,USD/shares,2023-06-30,-0.1,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DilutedEarningsLossPerShare,,,USD/shares,2023-12-31,-0.11,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,DilutedEarningsLossPerShare,,,USD/shares,2024-06-30,-0.04,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EffectOfExchangeRateChangesOnCashAndCashEquivalents,,,USD,2019-12-31,12000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EffectOfExchangeRateChangesOnCashAndCashEquivalents,,,USD,2020-12-31,15000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EffectOfExchangeRateChangesOnCashAndCashEquivalents,,,USD,2020-12-31,15000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EffectOfExchangeRateChangesOnCashAndCashEquivalents,,,USD,2021-12-31,-37000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EffectOfExchangeRateChangesOnCashAndCashEquivalents,,,USD,2021-12-31,-37000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EffectOfExchangeRateChangesOnCashAndCashEquivalents,,,USD,2021-12-31,-37000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EffectOfExchangeRateChangesOnCashAndCashEquivalents,,,USD,2022-06-30,-49000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EffectOfExchangeRateChangesOnCashAndCashEquivalents,,,USD,2022-12-31,-57000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EffectOfExchangeRateChangesOnCashAndCashEquivalents,,,USD,2022-12-31,-57000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EffectOfExchangeRateChangesOnCashAndCashEquivalents,,,USD,2023-06-30,-13000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EffectOfExchangeRateChangesOnCashAndCashEquivalents,,,USD,2023-06-30,-13000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EffectOfExchangeRateChangesOnCashAndCashEquivalents,,,USD,2023-12-31,-1000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EffectOfExchangeRateChangesOnCashAndCashEquivalents,,,USD,2024-06-30,-70000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Equity,,,USD,2018-12-31,-1065000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2018Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Equity,,,USD,2019-12-31,-4224000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Equity,,,USD,2019-12-31,-4224000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2019Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Equity,,,USD,2020-12-31,-6294000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Equity,,,USD,2020-12-31,-6294000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Equity,,,USD,2020-12-31,-6294000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2020Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Equity,,,USD,2021-12-31,8019000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Equity,,,USD,2021-12-31,8019000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Equity,,,USD,2021-12-31,8019000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Equity,,,USD,2021-12-31,8019000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Equity,,,USD,2022-06-30,7166000000,0000950170-23-044039,,,6-K,2023-08-23,CY2022Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Equity,,,USD,2022-12-31,6657000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Equity,,,USD,2022-12-31,6657000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Equity,,,USD,2022-12-31,6657000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Equity,,,USD,2022-12-31,6657000000,0000950170-24-099685,,,6-K,2024-08-22,CY2022Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Equity,,,USD,2023-06-30,6391000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Equity,,,USD,2023-06-30,6391000000,0000950170-24-099685,,,6-K,2024-08-22,CY2023Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Equity,,,USD,2023-12-31,6468000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Equity,,,USD,2023-12-31,6468000000,0000950170-24-099685,,,6-K,2024-08-22,CY2023Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Equity,,,USD,2024-06-30,6343000000,0000950170-24-099685,,,6-K,2024-08-22,CY2024Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EquityAndLiabilities,,,USD,2020-12-31,5442000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2020Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EquityAndLiabilities,,,USD,2021-12-31,11178000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EquityAndLiabilities,,,USD,2021-12-31,11178000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2021Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EquityAndLiabilities,,,USD,2022-12-31,9170000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EquityAndLiabilities,,,USD,2022-12-31,9170000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EquityAndLiabilities,,,USD,2022-12-31,9170000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EquityAndLiabilities,,,USD,2023-06-30,8293000000,0000950170-23-044039,,,6-K,2023-08-23,CY2023Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EquityAndLiabilities,,,USD,2023-12-31,8792000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EquityAndLiabilities,,,USD,2023-12-31,8792000000,0000950170-24-099685,,,6-K,2024-08-22,CY2023Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EquityAndLiabilities,,,USD,2024-06-30,8466000000,0000950170-24-099685,,,6-K,2024-08-22,CY2024Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EquityAttributableToOwnersOfParent,,,USD,2020-12-31,-6399000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2020Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EquityAttributableToOwnersOfParent,,,USD,2021-12-31,7733000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EquityAttributableToOwnersOfParent,,,USD,2021-12-31,7733000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2021Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EquityAttributableToOwnersOfParent,,,USD,2022-12-31,6603000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EquityAttributableToOwnersOfParent,,,USD,2022-12-31,6603000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EquityAttributableToOwnersOfParent,,,USD,2022-12-31,6603000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EquityAttributableToOwnersOfParent,,,USD,2023-06-30,6371000000,0000950170-23-044039,,,6-K,2023-08-23,CY2023Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EquityAttributableToOwnersOfParent,,,USD,2023-12-31,6449000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EquityAttributableToOwnersOfParent,,,USD,2023-12-31,6449000000,0000950170-24-099685,,,6-K,2024-08-22,CY2023Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,EquityAttributableToOwnersOfParent,,,USD,2024-06-30,6265000000,0000950170-24-099685,,,6-K,2024-08-22,CY2024Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ExpenseFromSharebasedPaymentTransactionsInWhichGoodsOrServicesReceivedDidNotQualifyForRecognitionAsAssets,,,USD,2019-12-31,34000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ExpenseFromSharebasedPaymentTransactionsInWhichGoodsOrServicesReceivedDidNotQualifyForRecognitionAsAssets,,,USD,2020-12-31,54000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ExpenseFromSharebasedPaymentTransactionsInWhichGoodsOrServicesReceivedDidNotQualifyForRecognitionAsAssets,,,USD,2020-12-31,54000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ExpenseFromSharebasedPaymentTransactionsInWhichGoodsOrServicesReceivedDidNotQualifyForRecognitionAsAssets,,,USD,2021-12-31,357000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ExpenseFromSharebasedPaymentTransactionsInWhichGoodsOrServicesReceivedDidNotQualifyForRecognitionAsAssets,,,USD,2021-12-31,357000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ExpenseFromSharebasedPaymentTransactionsInWhichGoodsOrServicesReceivedDidNotQualifyForRecognitionAsAssets,,,USD,2021-12-31,357000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ExpenseFromSharebasedPaymentTransactionsInWhichGoodsOrServicesReceivedDidNotQualifyForRecognitionAsAssets,,,USD,2022-06-30,231000000,0000950170-23-044039,,,6-K,2023-08-23,
